Sport,Rotation,Away,AwayScore,Home,HomeScore,Status
NCAAB,705,Florida St (+2.5),72,Syracuse (-2.5),85,Final Lines Recap Box (O/U 139)
NCAAB,707,Northeastern (+2.5),47,Towson St (-2.5),44,Final Lines Recap Box
NCAAB,709,Connecticut (-5),58,Temple (+5),63,Final Lines Recap Box (O/U 128)
NCAAB,711,Elon (+11.5),82,Nc Wilmington (-11.5),86,Final Lines Recap Box
NCAAB,713,North Texas (+12.5),47,Old Dominion (-12.5),67,Final Lines Recap Box
NCAAB,715,Texas San Ant (+6.5),73,Fla Atlantic (-6.5),79,Final Lines Recap Box
NCAAB,717,Va Commonwealth (-11),63,Massachusetts (+11),69,Final Lines Recap Box (O/U 150.5)
NCAAB,719,Drexel (+1.5),60,Delaware (-1.5),69,Final Lines Recap Box
NCAAB,721,Hofstra (+3),86,William & Mary (-3),80,Final Lines Recap Box
NCAAB,723,Wisc Milwaukee (+6.5),93,Oakland (-6.5),85,Final Lines Recap Box
NCAAB,725,Texas El Paso (+4),84,Florida Intl (-4),74,Final Lines Recap Box
NCAAB,727,Rice (+9),73,Nc Charlotte (-9),102,Final Lines Recap Box
NCAAB,729,Wisc Green Bay (+2),86,Detroit Mercy (-2),85,Final Lines Recap Box
NCAAB,731,James Madison (+1),56,Coll Charleston (-1),52,Final Lines Recap Box
NCAAB,733,Wright St (-13),60,Illinois Chi (+13),64,Final Lines Recap Box
NCAAB,735,Ala Birmingham (-10.5),80,Southern Miss (+10.5),77,Final OT Lines Recap Box
NCAAB,737,Arkansas Lr (-2),82,La Monroe (+2),86,Final Lines Recap Box
NCAAB,739,Georgia St (-4),78,South Alabama (+4),79,Final OT Lines Recap Box
NCAAB,741,Northern Ky (+19.5),52,Valparaiso (-19.5),64,Final Lines Recap Box
NCAAB,743,Arkansas St (+15.5),73,La Lafayette (-15.5),83,Final Lines Recap Box
NCAAB,745,Geo Southern (-1),77,Troy St (+1),71,Final Lines Recap Box
NCAAB,747,Appalachian St (+4.5),68,Texas State (-4.5),69,Final Lines Recap Box
NCAAB,749,Middle Tenn St (+2.5),63,Louisiana Tech (-2.5),73,Final Lines Recap Box
NCAAB,751,Illinois St (+10),70,Evansville (-10),60,Final Lines Recap Box (O/U 138.5)
NCAAB,753,Oregon (+1.5),63,California (-1.5),83,Final Preview Lines Recap Box (O/U 144)
NCAAB,755,Iowa (+3.5),78,Indiana (-3.5),85,Final Preview Lines Recap Box (O/U 152)
NCAAB,757,Washington St (+11),81,Colorado (-11),88,Final OT Lines Recap Box (O/U 143.5)
NCAAB,759,Byu (-8),114,San Francisco (+8),89,Final Lines Recap Box
NCAAB,761,Loyola Marymnt (+4.5),77,Pacific (-4.5),72,Final Lines Recap Box
NCAAB,763,San Diego (+4.5),71,Santa Clara (-4.5),74,Final Lines Recap Box
